zillow_region_id,fhfa_cbsa,period,zhvi_usd
394441,16020,2019-06,158539.65007936102
394441,16020,2019-07,158442.75848993473
394441,16020,2019-08,158480.8825819066
394441,16020,2019-09,158418.70720043522
394441,16020,2019-10,158706.39868332082
394441,16020,2019-11,159373.24150819678
394441,16020,2019-12,160233.8402801657
394441,16020,2020-01,161268.16654784675
394441,16020,2020-02,162099.9548298255
394441,16020,2020-03,162801.3165213176
394441,16020,2020-04,163221.9270631254
394441,16020,2020-05,163907.1849088472
394441,16020,2020-06,164636.4840334412
394441,16020,2020-07,165680.54203623056
394441,16020,2020-08,166904.55910009396
394441,16020,2020-09,168950.69627554968
394441,16020,2020-10,171046.44929524607
394441,16020,2020-11,173417.8686472457
394441,16020,2020-12,175348.68133476455
394441,16020,2021-01,176955.71548675906
394441,16020,2021-02,178361.20586409303
394441,16020,2021-03,179890.03847937286
394441,16020,2021-04,182147.991711618
394441,16020,2021-05,184841.0173000463
394441,16020,2021-06,187402.3023535305
394441,16020,2021-07,189205.1750668015
394441,16020,2021-08,190399.8403718449
394441,16020,2021-09,191268.1897408923
394441,16020,2021-10,192461.91113803946
394441,16020,2021-11,194046.60215792872
394441,16020,2021-12,196002.80207707066
394441,16020,2022-01,198683.09599887396
394441,16020,2022-02,202039.69035514793
394441,16020,2022-03,206018.24547070157
394441,16020,2022-04,209590.10948222596
394441,16020,2022-05,212308.3329232575
394441,16020,2022-06,214280.41451307145
394441,16020,2022-07,215050.41114571036
394441,16020,2022-08,214463.26317740558
394441,16020,2022-09,213132.46482547373
394441,16020,2022-10,212205.65940428924
394441,16020,2022-11,211760.5412909063
394441,16020,2022-12,211641.70001386615
394441,16020,2023-01,210413.01690324722
394441,16020,2023-02,209104.06314819
394441,16020,2023-03,208134.92528934087
394441,16020,2023-04,209169.437886653
394441,16020,2023-05,211155.55976735076
394441,16020,2023-06,213553.66261160898
394441,16020,2023-07,215496.76718801548
394441,16020,2023-08,216633.87717072014
394441,16020,2023-09,217408.19672037917
394441,16020,2023-10,217528.98992673855
394441,16020,2023-11,217831.27601083438
394441,16020,2023-12,217425.7918337246
394441,16020,2024-01,216859.48543701004
394441,16020,2024-02,216678.0972204518
394441,16020,2024-03,217257.6417726016
394441,16020,2024-04,217957.69434291244
394441,16020,2024-05,218447.33005424263
394441,16020,2024-06,218829.5654625809
394441,16020,2024-07,219639.2085589741
394441,16020,2024-08,220224.54334087006
394441,16020,2024-09,220585.68806478998
394441,16020,2024-10,221247.71259181856
394441,16020,2024-11,222216.21970177008
394441,16020,2024-12,223372.98409584086
394441,16020,2025-01,224171.79892992307
394441,16020,2025-02,224676.65158160575
394441,16020,2025-03,224839.5555686817
394441,16020,2025-04,225048.52243836547
394441,16020,2025-05,225431.72035261043
394441,16020,2025-06,226094.5129856159
394441,16020,2025-07,227145.94147950088
394441,16020,2025-08,228323.34016124555
394441,16020,2025-09,229414.01056321771
394441,16020,2025-10,229874.65524916863
394441,16020,2025-11,230336.18189336904
394441,16020,2025-12,231129.2743059609
394441,16020,2026-01,232244.1191914551
394441,16020,2026-02,233248.3021140089
394441,16020,2026-03,234073.9870928798
394441,16020,2026-04,234564.72743650211
394441,16020,2026-05,234769.67286458678
394441,16020,2026-06,235149.42884466166
394444,16180,2000-01,143713.52700464317
394444,16180,2000-02,144044.73609279207
394444,16180,2000-03,144240.72770127936
394444,16180,2000-04,144748.02470239298
394444,16180,2000-05,145227.2857811297
394444,16180,2000-06,145811.68091178857
394444,16180,2000-07,146399.32538278165
394444,16180,2000-08,147058.6210336931
394444,16180,2000-09,147830.48984588552
394444,16180,2000-10,148662.71844681873
394444,16180,2000-11,149602.0718316362
394444,16180,2000-12,150547.26809943072
394444,16180,2001-01,151550.6299475513
394444,16180,2001-02,152375.1865807157
394444,16180,2001-03,153037.32324937952
394444,16180,2001-04,153601.67037488768
394444,16180,2001-05,154297.23969626622
394444,16180,2001-06,155188.83483835243
394444,16180,2001-07,156250.59734473
394444,16180,2001-08,157235.66417470583
394444,16180,2001-09,158190.22654643154
394444,16180,2001-10,159023.06856187872
394444,16180,2001-11,159805.53895050738
394444,16180,2001-12,160517.66540642065
394444,16180,2002-01,161186.6593596807
394444,16180,2002-02,162041.4741773076
394444,16180,2002-03,162930.0030205698
394444,16180,2002-04,163937.1572646131
394444,16180,2002-05,164987.8700391627
394444,16180,2002-06,166155.8870364635
394444,16180,2002-07,167445.02043195596
394444,16180,2002-08,168440.06475290973
394444,16180,2002-09,169364.71560872396
394444,16180,2002-10,170197.4999894135
394444,16180,2002-11,171335.2056997118
394444,16180,2002-12,172493.6547001523
394444,16180,2003-01,173636.9759172227
394444,16180,2003-02,174828.40595209796
394444,16180,2003-03,176053.40330175552
394444,16180,2003-04,177341.28111684884
394444,16180,2003-05,178750.19735566646
394444,16180,2003-06,180344.4710802509
394444,16180,2003-07,182166.64547331232
394444,16180,2003-08,184105.76283338582
394444,16180,2003-09,186366.22209650374
394444,16180,2003-10,189053.24977650927
394444,16180,2003-11,191973.00956426025
394444,16180,2003-12,195150.1187610612
394444,16180,2004-01,198219.62327253944
394444,16180,2004-02,202076.5604991687
394444,16180,2004-03,206508.11921584336
394444,16180,2004-04,211822.9731923032
394444,16180,2004-05,217890.52947331997
394444,16180,2004-06,224844.9513103395
394444,16180,2004-07,233161.29399899402
394444,16180,2004-08,241127.2730664819
394444,16180,2004-09,249006.9934675004
394444,16180,2004-10,255433.28019059295
394444,16180,2004-11,261503.90048914962
394444,16180,2004-12,266437.01827939256
394444,16180,2005-01,271474.729313832
394444,16180,2005-02,276232.82487821626
394444,16180,2005-03,281159.37923924305
394444,16180,2005-04,285838.23674964515
394444,16180,2005-05,290072.3937434711
394444,16180,2005-06,293846.16273868986
394444,16180,2005-07,297429.64728634997
394444,16180,2005-08,301552.01231983426
394444,16180,2005-09,306003.35432299454
394444,16180,2005-10,310428.682754592
394444,16180,2005-11,313852.8285479681
394444,16180,2005-12,316716.9060030288
394444,16180,2006-01,319201.74218272924
394444,16180,2006-02,320983.4737338094
394444,16180,2006-03,321997.5306966312
394444,16180,2006-04,322115.2404103274
394444,16180,2006-05,322500.1001769014
394444,16180,2006-06,322847.72980720946
394444,16180,2006-07,323197.9057567844
394444,16180,2006-08,323174.1957070432
394444,16180,2006-09,322945.7928534877
394444,16180,2006-10,322372.23739120533
394444,16180,2006-11,321744.8514265686
394444,16180,2006-12,321082.88946130336
394444,16180,2007-01,320518.23118562606
394444,16180,2007-02,319150.9767852211
394444,16180,2007-03,317164.83680023
394444,16180,2007-04,314442.6712538107
394444,16180,2007-05,311561.84370770986
394444,16180,2007-06,308302.87865820626
394444,16180,2007-07,304761.01268039085
394444,16180,2007-08,301846.1467776749
394444,16180,2007-09,299117.9823103832
394444,16180,2007-10,296486.8048084078
394444,16180,2007-11,292060.17849192064
394444,16180,2007-12,286828.79353090876
394444,16180,2008-01,280922.51552821696
394444,16180,2008-02,275394.63990582176
394444,16180,2008-03,269891.17449484335
394444,16180,2008-04,263746.72771183174
394444,16180,2008-05,257560.40328967044
394444,16180,2008-06,251547.88809266526
394444,16180,2008-07,245910.9318822506
394444,16180,2008-08,240200.8632684081
394444,16180,2008-09,234236.1091896567
394444,16180,2008-10,228515.83564732168
394444,16180,2008-11,223570.56260083636
394444,16180,2008-12,219501.59190132224
394444,16180,2009-01,216148.5620734955
394444,16180,2009-02,213234.48157471334
394444,16180,2009-03,210071.2382688337
394444,16180,2009-04,206739.11025310005
394444,16180,2009-05,203124.60965303154
394444,16180,2009-06,199642.48637514774
394444,16180,2009-07,196153.52977543694
394444,16180,2009-08,192902.0415693232
394444,16180,2009-09,189762.1861204206
394444,16180,2009-10,186906.80042728994
394444,16180,2009-11,184250.0329783687
394444,16180,2009-12,181961.99956362206
394444,16180,2010-01,179989.73583319248
394444,16180,2010-02,178185.7795079311
394444,16180,2010-03,176653.3076418574
394444,16180,2010-04,175347.1201794468
394444,16180,2010-05,174175.73802397322
394444,16180,2010-06,173106.43118909697
394444,16180,2010-07,171996.45695584873
394444,16180,2010-08,170882.40827058663
394444,16180,2010-09,169181.10401039498
394444,16180,2010-10,167247.80432151348
394444,16180,2010-11,165184.24100181053
394444,16180,2010-12,163334.25287194762
394444,16180,2011-01,161468.3628994685
394444,16180,2011-02,159633.49803201627
394444,16180,2011-03,157663.96767389434
394444,16180,2011-04,155598.5926140058
394444,16180,2011-05,153625.77615092383
394444,16180,2011-06,151981.87571998985
394444,16180,2011-07,150681.2031663927
394444,16180,2011-08,149638.43780794414
394444,16180,2011-09,148839.9572698848
394444,16180,2011-10,148352.2282851458
394444,16180,2011-11,148032.20816619374
394444,16180,2011-12,147756.9861584128
394444,16180,2012-01,147546.57100753323
394444,16180,2012-02,147580.91971444315
394444,16180,2012-03,147846.07171485352
394444,16180,2012-04,148499.42338929445
394444,16180,2012-05,149204.5343235075
394444,16180,2012-06,150162.91697429263
394444,16180,2012-07,151039.2969987943
394444,16180,2012-08,151936.93693808292
394444,16180,2012-09,152718.58194075464
394444,16180,2012-10,153744.64694979708
394444,16180,2012-11,155059.74244373004
394444,16180,2012-12,156450.9866428381
394444,16180,2013-01,157798.5787821767
394444,16180,2013-02,159244.7075092579
394444,16180,2013-03,161018.07808918122
394444,16180,2013-04,163233.70624642918
394444,16180,2013-05,165989.53626560592
394444,16180,2013-06,169457.58444683175
394444,16180,2013-07,172849.67829848555
394444,16180,2013-08,176010.7790486593
394444,16180,2013-09,178540.49137420757
394444,16180,2013-10,181120.11355697867
394444,16180,2013-11,183482.17796177868
394444,16180,2013-12,185267.80595776546
394444,16180,2014-01,186409.44218644217
394444,16180,2014-02,187085.7722817414
394444,16180,2014-03,187901.0714488
394444,16180,2014-04,189302.41843177762
394444,16180,2014-05,191299.51602553282
394444,16180,2014-06,193449.57878999846
394444,16180,2014-07,194921.83344043675
394444,16180,2014-08,196179.6415545624
394444,16180,2014-09,197284.88969700006
394444,16180,2014-10,198467.41706469236
394444,16180,2014-11,199860.70708625237
394444,16180,2014-12,201009.60300493726
394444,16180,2015-01,202537.30891937317
394444,16180,2015-02,203783.3525659215
394444,16180,2015-03,205514.9574465363
394444,16180,2015-04,207432.5542521253
394444,16180,2015-05,210013.7551925919
394444,16180,2015-06,213156.40570720207
394444,16180,2015-07,216768.24348974417
394444,16180,2015-08,220359.05833051927
394444,16180,2015-09,223895.11921028115
394444,16180,2015-10,227171.27157304992
394444,16180,2015-11,230542.58788808595
394444,16180,2015-12,233863.65225959817
394444,16180,2016-01,237335.68211118443
394444,16180,2016-02,240431.8293930333
394444,16180,2016-03,243399.51251057643
394444,16180,2016-04,246418.65494408293
394444,16180,2016-05,249352.00759068425
394444,16180,2016-06,251787.83811834
394444,16180,2016-07,253839.74509826256
394444,16180,2016-08,255771.5303671234
394444,16180,2016-09,258094.93624602686
394444,16180,2016-10,260146.89467693737
394444,16180,2016-11,262287.09495404403
394444,16180,2016-12,264576.8362579735
394444,16180,2017-01,267585.3136719375
394444,16180,2017-02,271281.4393669549
394444,16180,2017-03,275103.4248331478
394444,16180,2017-04,278219.1400007148
394444,16180,2017-05,279977.6769576491
394444,16180,2017-06,280987.87465013046
394444,16180,2017-07,281689.5602274211
394444,16180,2017-08,283054.03330768744
394444,16180,2017-09,285351.9376788346
394444,16180,2017-10,288415.5182800551
394444,16180,2017-11,291289.31932525255
394444,16180,2017-12,293909.01459779934
394444,16180,2018-01,296643.42400107125
394444,16180,2018-02,299551.54813224677
394444,16180,2018-03,302957.81717093167
394444,16180,2018-04,306141.3576616017
394444,16180,2018-05,309488.65468312596
394444,16180,2018-06,312123.5789446927
394444,16180,2018-07,314498.906249213
394444,16180,2018-08,316785.55846130854
394444,16180,2018-09,318608.29479299206
394444,16180,2018-10,320645.8087252062
394444,16180,2018-11,322458.5233911679
394444,16180,2018-12,324492.6552335624
394444,16180,2019-01,326438.1207280377
394444,16180,2019-02,329113.05961737194
394444,16180,2019-03,332402.9400934933
394444,16180,2019-04,335208.81338348234
394444,16180,2019-05,336698.0161764508
394444,16180,2019-06,337702.9246307641
394444,16180,2019-07,339467.56501908787
394444,16180,2019-08,341643.9362691495
394444,16180,2019-09,343427.79819306196
394444,16180,2019-10,343789.9900914571
394444,16180,2019-11,344073.5863524004
394444,16180,2019-12,344882.44684860104
394444,16180,2020-01,346890.11502058693
394444,16180,2020-02,349357.93707721285
394444,16180,2020-03,351586.1844746766
394444,16180,2020-04,353221.1837984838
394444,16180,2020-05,353536.31484917103
394444,16180,2020-06,352447.0320447367
394444,16180,2020-07,351693.2221241221
394444,16180,2020-08,352591.7098501224
394444,16180,2020-09,356723.49783590547
394444,16180,2020-10,363019.0304131126
394444,16180,2020-11,370602.2827199308
394444,16180,2020-12,378238.8885723459
394444,16180,2021-01,385824.7711186218
394444,16180,2021-02,393803.0390894295
394444,16180,2021-03,403024.369371326
394444,16180,2021-04,412220.074588737
394444,16180,2021-05,421944.24815289956
394444,16180,2021-06,430997.8048407146
394444,16180,2021-07,439075.8068311929
394444,16180,2021-08,444733.7552039519
394444,16180,2021-09,447831.7639843589
394444,16180,2021-10,449653.15854200954
394444,16180,2021-11,451847.8982130482
394444,16180,2021-12,455179.8236579396
394444,16180,2022-01,460770.81194377673
394444,16180,2022-02,467965.4927860934
394444,16180,2022-03,476779.3012606422
394444,16180,2022-04,484797.1046015611
394444,16180,2022-05,490139.3448419178
394444,16180,2022-06,492688.0252152911
394444,16180,2022-07,491633.8816759482
394444,16180,2022-08,487859.81850604276
394444,16180,2022-09,481046.59933752654
394444,16180,2022-10,474711.04940946406
394444,16180,2022-11,468573.23988220585
394444,16180,2022-12,464225.7624395248
394444,16180,2023-01,459944.3529959158
394444,16180,2023-02,457015.8468753242
394444,16180,2023-03,454734.32724043325
394444,16180,2023-04,453829.23332668055
394444,16180,2023-05,453675.8739363069
394444,16180,2023-06,454461.2705522455
394444,16180,2023-07,456625.92585998826
394444,16180,2023-08,461139.94167905493
394444,16180,2023-09,466234.5187609186
394444,16180,2023-10,470768.70229810936
394444,16180,2023-11,473221.6733065169
394444,16180,2023-12,474770.21701239765
394444,16180,2024-01,475965.35793723044
394444,16180,2024-02,477810.4262164673
394444,16180,2024-03,479425.52521468274
394444,16180,2024-04,481081.007464733
394444,16180,2024-05,482227.2989945386
394444,16180,2024-06,483533.62600249704
394444,16180,2024-07,484059.9079574595
394444,16180,2024-08,484550.1446067874
394444,16180,2024-09,484904.2246677845
394444,16180,2024-10,485851.4141956086
394444,16180,2024-11,487649.4219438785
394444,16180,2024-12,489827.1640505924
394444,16180,2025-01,492171.3890299401
394444,16180,2025-02,493770.97285863245
394444,16180,2025-03,494662.61665699113
394444,16180,2025-04,494869.4466016872
394444,16180,2025-05,495040.4567461796
394444,16180,2025-06,495328.9744289817
394444,16180,2025-07,495936.59049647517
394444,16180,2025-08,495786.21749275265
394444,16180,2025-09,495721.0792746252
394444,16180,2025-10,495380.308970301
394444,16180,2025-11,495681.19366410916
394444,16180,2025-12,496020.98326508683
394444,16180,2026-01,496517.0945296015
394444,16180,2026-02,496615.97983170295
394444,16180,2026-03,496584.7198530782
394444,16180,2026-04,496367.30120630556
394444,16180,2026-05,496069.2794378285
394444,16180,2026-06,495985.5354624602
394445,16220,2010-09,176719.36610212727
394445,16220,2010-10,176429.11592033948
394445,16220,2010-11,176329.1124426186
394445,16220,2010-12,176094.1601444583
394445,16220,2011-01,176228.65730257417
394445,16220,2011-02,176439.76703481292
394445,16220,2011-03,176534.6827311205
394445,16220,2011-04,176349.82524884059
394445,16220,2011-05,176068.73286129697
394445,16220,2011-06,175272.36846774028
394445,16220,2011-07,174650.6146285513
394445,16220,2011-08,174135.49106550452
394445,16220,2011-09,174081.93576338934
394445,16220,2011-10,173930.13472894093
394445,16220,2011-11,173854.29443942176
394445,16220,2011-12,174076.3093131229
394445,16220,2012-01,175168.14326505465
394445,16220,2012-02,176703.02216912145
394445,16220,2012-03,178495.83718122097
394445,16220,2012-04,179574.47361483754
394445,16220,2012-05,180293.2894746828
394445,16220,2012-06,181174.38121064706
394445,16220,2012-07,182591.32695009265
394445,16220,2012-08,184186.62117628774
394445,16220,2012-09,185968.48117879938
394445,16220,2012-10,187216.89285920016
394445,16220,2012-11,188569.71013396326
394445,16220,2012-12,189459.8321694231
394445,16220,2013-01,190745.83796737005
394445,16220,2013-02,191899.1718164299
394445,16220,2013-03,192857.90718262325
394445,16220,2013-04,193652.68811055363
394445,16220,2013-05,194252.48286883754
394445,16220,2013-06,194948.35688474413
394445,16220,2013-07,195164.51656919948
394445,16220,2013-08,195468.21852152084
394445,16220,2013-09,196413.30734739013
394445,16220,2013-10,197849.49412267402
394445,16220,2013-11,199212.03601735178
394445,16220,2013-12,200191.69558758053
394445,16220,2014-01,200367.39997298093
394445,16220,2014-02,200551.68227301797
394445,16220,2014-03,200481.19979532217
394445,16220,2014-04,201051.39437572705
394445,16220,2014-05,201581.86042776328
394445,16220,2014-06,202099.62645098832
394445,16220,2014-07,202957.31557521076
394445,16220,2014-08,204299.57933426133
394445,16220,2014-09,206075.59826126343
394445,16220,2014-10,207412.9457898354
394445,16220,2014-11,208602.37535608452
394445,16220,2014-12,209884.0119567094
394445,16220,2015-01,211186.43822528297
394445,16220,2015-02,212616.49192153697
394445,16220,2015-03,213709.54816425242
394445,16220,2015-04,215283.76659583827
394445,16220,2015-05,216394.11109427552
394445,16220,2015-06,217393.35183674342
394445,16220,2015-07,218292.47378213494
394445,16220,2015-08,219230.29418335235
394445,16220,2015-09,220357.0947413411
394445,16220,2015-10,221002.87008458562
394445,16220,2015-11,221518.28573107903
394445,16220,2015-12,221558.29371956576
394445,16220,2016-01,221063.5662195566
394445,16220,2016-02,220425.87609590418
394445,16220,2016-03,219554.62089489624
394445,16220,2016-04,218999.0794382722
394445,16220,2016-05,218073.76580100306
394445,16220,2016-06,216899.7010437836
394445,16220,2016-07,215362.57028618405
394445,16220,2016-08,213818.31903332064
394445,16220,2016-09,212478.9942164075
394445,16220,2016-10,211506.0527654858
394445,16220,2016-11,210970.50604363158
394445,16220,2016-12,210542.31361992334
394445,16220,2017-01,209567.14471229503
394445,16220,2017-02,208087.48549030625
394445,16220,2017-03,206773.80856046555
394445,16220,2017-04,206094.3335606069
394445,16220,2017-05,205469.90952933868
394445,16220,2017-06,204670.680165561
394445,16220,2017-07,203963.7349974342
394445,16220,2017-08,203739.08103934387
394445,16220,2017-09,203849.4637190892
394445,16220,2017-10,204222.59612968095
394445,16220,2017-11,204525.13482193326
394445,16220,2017-12,204773.51443038016
394445,16220,2018-01,204430.25398468983
394445,16220,2018-02,203734.01291805055
394445,16220,2018-03,202903.46076438684
394445,16220,2018-04,202137.70498749102
394445,16220,2018-05,201696.9580326909
394445,16220,2018-06,201516.45098813917
394445,16220,2018-07,202117.60579756353
394445,16220,2018-08,203066.91043002481
394445,16220,2018-09,204426.19344817335
394445,16220,2018-10,205515.96732751993
394445,16220,2018-11,206435.5009413692
394445,16220,2018-12,206993.55471009915
394445,16220,2019-01,207518.09694520858
394445,16220,2019-02,208451.74994335885
394445,16220,2019-03,209771.31315908438
394445,16220,2019-04,211254.0177781439
394445,16220,2019-05,212459.7572675822
394445,16220,2019-06,213437.0923074809
394445,16220,2019-07,214239.71918806792
394445,16220,2019-08,215067.44789253362
394445,16220,2019-09,215802.01366906895
394445,16220,2019-10,216748.77202364514
394445,16220,2019-11,217942.2980723056
394445,16220,2019-12,219463.73913298678
394445,16220,2020-01,220679.52624696694
394445,16220,2020-02,221595.23934846732
394445,16220,2020-03,222323.28647531872
394445,16220,2020-04,223242.06599622415
394445,16220,2020-05,223897.34885446666
394445,16220,2020-06,224589.05956833783
394445,16220,2020-07,225330.18872113913
394445,16220,2020-08,226501.269065469
394445,16220,2020-09,227968.07275968906
394445,16220,2020-10,229807.20839330435
394445,16220,2020-11,232272.0745199678
394445,16220,2020-12,234766.2534464849
394445,16220,2021-01,237039.28517700048
394445,16220,2021-02,238878.25673599401
394445,16220,2021-03,240697.59093648707
394445,16220,2021-04,242379.9633227703
394445,16220,2021-05,243901.48505848905
394445,16220,2021-06,245466.01203436192
394445,16220,2021-07,247255.0209181049
394445,16220,2021-08,248912.99727102995
394445,16220,2021-09,250170.88484157945
394445,16220,2021-10,251175.23997983107
394445,16220,2021-11,252585.69089412378
394445,16220,2021-12,254054.876886457
394445,16220,2022-01,256428.49971869402
394445,16220,2022-02,258882.1540449073
394445,16220,2022-03,261593.86682238732
394445,16220,2022-04,264021.034091118
394445,16220,2022-05,266428.6223207691
394445,16220,2022-06,269490.7717689885
394445,16220,2022-07,271778.349534701
394445,16220,2022-08,273273.27735193673
394445,16220,2022-09,273364.7263995761
394445,16220,2022-10,273879.82723571797
394445,16220,2022-11,274756.56929548207
394445,16220,2022-12,275947.39377068746
394445,16220,2023-01,276625.5867172123
394445,16220,2023-02,277370.0033745001
394445,16220,2023-03,278001.92178020306
394445,16220,2023-04,278883.01459450455
394445,16220,2023-05,279787.05719945114
394445,16220,2023-06,281170.8014058282
394445,16220,2023-07,282641.55824847403
394445,16220,2023-08,284422.67207427596
394445,16220,2023-09,286013.988281678
394445,16220,2023-10,287703.11406217766
394445,16220,2023-11,288551.4782625187
394445,16220,2023-12,288785.6485246325
394445,16220,2024-01,288939.0048947051
394445,16220,2024-02,289774.08382280293
394445,16220,2024-03,291538.74836821813
394445,16220,2024-04,293366.3891200206
394445,16220,2024-05,294876.72655565763
394445,16220,2024-06,295902.85645301826
394445,16220,2024-07,296719.6558227024
394445,16220,2024-08,297896.8099600471
394445,16220,2024-09,299268.19592074817
394445,16220,2024-10,301053.2235504633
394445,16220,2024-11,302982.52355523576
394445,16220,2024-12,305661.747568542
394445,16220,2025-01,308139.1264478205
394445,16220,2025-02,310225.46152781515
394445,16220,2025-03,311091.41634877486
394445,16220,2025-04,311434.93222685304
394445,16220,2025-05,311553.7999916391
394445,16220,2025-06,311524.65762959386
394445,16220,2025-07,311951.52548758144
394445,16220,2025-08,312442.2459377156
394445,16220,2025-09,312116.11344175803
394445,16220,2025-10,311447.87641994614
394445,16220,2025-11,310975.80130019784
394445,16220,2025-12,311913.3035885468
394445,16220,2026-01,313009.3961167437
394445,16220,2026-02,313901.28327510034
394445,16220,2026-03,314598.3558754101
394445,16220,2026-04,315166.33807612886
394445,16220,2026-05,315686.2391509099
394445,16220,2026-06,316364.2611316032
394447,16300,2000-01,115164.56019639158
394447,16300,2000-02,115279.82679436234
394447,16300,2000-03,115419.5236885916
394447,16300,2000-04,115764.9964799545
394447,16300,2000-05,116206.49178365005
394447,16300,2000-06,116661.51877421785
394447,16300,2000-07,117052.2687473452
394447,16300,2000-08,117304.21482455141
394447,16300,2000-09,117500.89156430653
394447,16300,2000-10,117830.78544356138
394447,16300,2000-11,118308.17866365048
394447,16300,2000-12,118903.56277254318
394447,16300,2001-01,119423.72807832113
394447,16300,2001-02,119843.99923722462
394447,16300,2001-03,120155.92045284314
394447,16300,2001-04,120408.23644235476
394447,16300,2001-05,120627.64376599573
394447,16300,2001-06,120908.83873279643
394447,16300,2001-07,121275.46304331016
394447,16300,2001-08,121746.73693542542
394447,16300,2001-09,122271.85901740612
394447,16300,2001-10,122862.5351784802
394447,16300,2001-11,123492.42539213691
394447,16300,2001-12,124120.56473143597
394447,16300,2002-01,124662.22869533826
394447,16300,2002-02,125167.39930070676
394447,16300,2002-03,125626.74269013076
394447,16300,2002-04,125967.09819474614
394447,16300,2002-05,126345.66923419728
394447,16300,2002-06,126683.81355172004
394447,16300,2002-07,127135.59213574266
394447,16300,2002-08,127476.32014655607
394447,16300,2002-09,127750.42921789251
394447,16300,2002-10,127974.95261246547
394447,16300,2002-11,128229.87225929734
394447,16300,2002-12,128579.14747968671
394447,16300,2003-01,129007.35809820953
394447,16300,2003-02,129353.88272058964
394447,16300,2003-03,129635.50458980385
394447,16300,2003-04,129818.22118447773
394447,16300,2003-05,130036.75897118432
394447,16300,2003-06,130314.25121375809
394447,16300,2003-07,130621.2649625662
394447,16300,2003-08,131007.43509667322
394447,16300,2003-09,131376.1723794453
394447,16300,2003-10,131831.84037035774
394447,16300,2003-11,132281.07140902593
394447,16300,2003-12,132772.075831995
394447,16300,2004-01,133206.7233144179
394447,16300,2004-02,133330.7984186946
394447,16300,2004-03,133499.87220242646
394447,16300,2004-04,133610.8670660005
394447,16300,2004-05,133934.92482933262
394447,16300,2004-06,134167.87469303177
394447,16300,2004-07,134449.215334501
394447,16300,2004-08,134766.66371774566
394447,16300,2004-09,135045.13932111498
394447,16300,2004-10,135328.76198366517
394447,16300,2004-11,135653.20149798392
394447,16300,2004-12,136084.13039903363
394447,16300,2005-01,136518.3908476262
394447,16300,2005-02,136964.04784293805
394447,16300,2005-03,137320.72850241675
394447,16300,2005-04,137641.368206054
394447,16300,2005-05,137967.47375593544
394447,16300,2005-06,138290.52766051775
394447,16300,2005-07,138628.38034370143
394447,16300,2005-08,138889.06728429513
394447,16300,2005-09,139191.50389451615
394447,16300,2005-10,139493.836574528
394447,16300,2005-11,139955.44453861905
394447,16300,2005-12,140453.1256991813
394447,16300,2006-01,140849.41623868898
394447,16300,2006-02,141025.20287157712
394447,16300,2006-03,141145.8560453216
394447,16300,2006-04,141400.28833958428
394447,16300,2006-05,141861.42349061588
394447,16300,2006-06,142435.9868282389
394447,16300,2006-07,142940.71053074373
394447,16300,2006-08,143395.77475163783
394447,16300,2006-09,143741.32679412168
394447,16300,2006-10,144038.15955777068
394447,16300,2006-11,144277.63874096912
394447,16300,2006-12,144435.48288777252
394447,16300,2007-01,144521.01579958477
394447,16300,2007-02,144464.90403473077
394447,16300,2007-03,144472.7706804421
394447,16300,2007-04,144677.1337918114
394447,16300,2007-05,144953.91613286678
394447,16300,2007-06,145175.71407797182
394447,16300,2007-07,145246.0354453729
394447,16300,2007-08,145354.24882740754
394447,16300,2007-09,145452.51231314035
394447,16300,2007-10,145616.56275747917
394447,16300,2007-11,145805.26470312796
394447,16300,2007-12,146047.39278157603
394447,16300,2008-01,146440.34781569077
394447,16300,2008-02,146935.70236588284
394447,16300,2008-03,147429.83029977357
394447,16300,2008-04,147630.9535068738
394447,16300,2008-05,147651.78525481408
394447,16300,2008-06,147597.23104140107
394447,16300,2008-07,147592.47063748856
394447,16300,2008-08,147633.55375258866
394447,16300,2008-09,147774.8060625887
394447,16300,2008-10,148059.36342675742
394447,16300,2008-11,148353.4673000859
394447,16300,2008-12,148531.386141595
394447,16300,2009-01,148542.4770123969
394447,16300,2009-02,148417.22359632104
394447,16300,2009-03,148349.92431265392
394447,16300,2009-04,148293.38914032478
394447,16300,2009-05,148395.68438777837
394447,16300,2009-06,148506.68225764707
394447,16300,2009-07,148699.3226656789
394447,16300,2009-08,148708.0538658332
394447,16300,2009-09,148572.99147742416
394447,16300,2009-10,148364.20686251143
394447,16300,2009-11,148156.7651527143
394447,16300,2009-12,147987.45764611146
394447,16300,2010-01,147880.81034626748
394447,16300,2010-02,148067.36403747214
394447,16300,2010-03,148311.76508306438
394447,16300,2010-04,148570.3234038161
394447,16300,2010-05,148578.76606703663
394447,16300,2010-06,148518.30650862932
394447,16300,2010-07,148295.6453647487
394447,16300,2010-08,148061.18466798993
394447,16300,2010-09,147832.34434698758
394447,16300,2010-10,147498.53517237373
394447,16300,2010-11,147064.8722744947
394447,16300,2010-12,146636.3466799563
394447,16300,2011-01,146317.23451829664
394447,16300,2011-02,146007.29559533964
394447,16300,2011-03,145478.20020900908
394447,16300,2011-04,144855.8407186688
394447,16300,2011-05,144244.3432558696
394447,16300,2011-06,143832.4328573201
394447,16300,2011-07,143485.78442168003
394447,16300,2011-08,143166.96848978277
394447,16300,2011-09,142787.1485400557
394447,16300,2011-10,142459.26547353287
394447,16300,2011-11,142237.68991711558
