zillow_region_id,fhfa_cbsa,period,zori_usd_month
394580,21820,2024-11,1606.3188210220715
394580,21820,2024-12,1592.41803464143
394580,21820,2025-01,1601.2338185643905
394580,21820,2025-02,1614.532339842214
394580,21820,2025-03,1628.5369523162578
394580,21820,2025-04,1637.026328321375
394580,21820,2025-05,1646.422791642157
394580,21820,2025-06,1651.9482044906254
394580,21820,2025-07,1657.299227913398
394580,21820,2025-08,1637.540962803176
394580,21820,2025-09,1643.4393945389209
394580,21820,2025-10,1634.5481690288332
394580,21820,2025-11,1628.6400770930964
394580,21820,2025-12,1639.2652260238392
394580,21820,2026-01,1640.32720199622
394580,21820,2026-02,1679.1614673707536
394580,21820,2026-03,1673.5480569468018
394580,21820,2026-04,1717.5995941800104
394580,21820,2026-05,1724.7271125561747
394580,21820,2026-06,1743.6435786435786
394585,22020,2016-05,856.4356540453631
394585,22020,2016-06,844.5138985795983
394585,22020,2016-07,842.2272304057857
394585,22020,2016-08,823.8279754830321
394585,22020,2016-09,823.9547020443534
394585,22020,2016-10,817.6702134145163
394585,22020,2016-11,822.2677622646105
394585,22020,2016-12,812.311100898315
394585,22020,2017-01,820.3560563267192
394585,22020,2017-02,829.9227345187063
394585,22020,2017-03,841.4832682794571
394585,22020,2017-04,842.9231183606418
394585,22020,2017-05,837.3628204431172
394585,22020,2017-06,836.1876143581841
394585,22020,2017-07,830.0629237004356
394585,22020,2017-08,829.9696047032023
394585,22020,2017-09,830.2921033925255
394585,22020,2017-10,838.8892992714017
394585,22020,2017-11,839.8472995787967
394585,22020,2017-12,828.7950833760661
394585,22020,2018-01,825.9419062325188
394585,22020,2018-02,823.9093690187855
394585,22020,2018-03,837.4015726810278
394585,22020,2018-04,838.1850686355617
394585,22020,2018-05,848.8140969057878
394585,22020,2018-06,846.5739583857784
394585,22020,2018-07,845.7088567852022
394585,22020,2018-08,838.5743810282962
394585,22020,2018-09,840.7121172825997
394585,22020,2018-10,837.2991186903516
394585,22020,2018-11,832.3425166764266
394585,22020,2018-12,827.3291325096303
394585,22020,2019-01,829.9028929182389
394585,22020,2019-02,837.0575009931758
394585,22020,2019-03,845.4665095921068
394585,22020,2019-04,854.905294780553
394585,22020,2019-05,858.4633984500547
394585,22020,2019-06,856.0962432150798
394585,22020,2019-07,856.1665102746493
394585,22020,2019-08,855.1291806794686
394585,22020,2019-09,857.738041746019
394585,22020,2019-10,849.1030523191065
394585,22020,2019-11,854.1877542033745
394585,22020,2019-12,862.1698994155231
394585,22020,2020-01,865.6540609621316
394585,22020,2020-02,863.664441259052
394585,22020,2020-03,862.5299133073593
394585,22020,2020-04,868.3821179067392
394585,22020,2020-05,873.1278422345929
394585,22020,2020-06,873.2624320064102
394585,22020,2020-07,874.6416219766876
394585,22020,2020-08,874.7556762352482
394585,22020,2020-09,880.5688379942654
394585,22020,2020-10,882.5533604364936
394585,22020,2020-11,877.2134908776587
394585,22020,2020-12,871.2320386944766
394585,22020,2021-01,878.4139885686751
394585,22020,2021-02,885.5146098650941
394585,22020,2021-03,893.4637110943596
394585,22020,2021-04,893.8546578607825
394585,22020,2021-05,901.1179998119551
394585,22020,2021-06,906.3411588959651
394585,22020,2021-07,903.7075133521221
394585,22020,2021-08,905.6876897885253
394585,22020,2021-09,907.9550839132739
394585,22020,2021-10,922.8736678896219
394585,22020,2021-11,934.2108902763674
394585,22020,2021-12,930.878361248279
394585,22020,2022-01,926.8605918359016
394585,22020,2022-02,924.6337976865686
394585,22020,2022-03,940.6878010947274
394585,22020,2022-04,955.1738906871063
394585,22020,2022-05,965.7505578008521
394585,22020,2022-06,964.7827389493546
394585,22020,2022-07,963.9118617242576
394585,22020,2022-08,966.5701364245876
394585,22020,2022-09,973.5498326141302
394585,22020,2022-10,974.1126850624391
394585,22020,2022-11,978.3413042382679
394585,22020,2022-12,982.6574639423686
394585,22020,2023-01,988.8612948291676
394585,22020,2023-02,994.7331854598832
394585,22020,2023-03,994.8447286730604
394585,22020,2023-04,999.6193098325921
394585,22020,2023-05,999.9800660830433
394585,22020,2023-06,1007.5615928504884
394585,22020,2023-07,1013.7338289954413
394585,22020,2023-08,1023.2068715839622
394585,22020,2023-09,1030.8679131954416
394585,22020,2023-10,1036.1811662678713
394585,22020,2023-11,1044.9809404004045
394585,22020,2023-12,1048.9112297424765
394585,22020,2024-01,1053.8291294891746
394585,22020,2024-02,1049.0525424113252
394585,22020,2024-03,1057.1734847398188
394585,22020,2024-04,1058.6922974088307
394585,22020,2024-05,1065.1607540508892
394585,22020,2024-06,1065.4770301260635
394585,22020,2024-07,1071.744784037797
394585,22020,2024-08,1075.1522737854227
394585,22020,2024-09,1081.5113043707856
394585,22020,2024-10,1093.1456562133512
394585,22020,2024-11,1098.0683319922548
394585,22020,2024-12,1098.5362226471552
394585,22020,2025-01,1080.3271245344365
394585,22020,2025-02,1078.9312878812175
394585,22020,2025-03,1075.0860435604268
394585,22020,2025-04,1085.3351515935597
394585,22020,2025-05,1086.7032563316623
394585,22020,2025-06,1093.119870691863
394585,22020,2025-07,1099.8582068422722
394585,22020,2025-08,1108.7584644845965
394585,22020,2025-09,1110.2946402673288
394585,22020,2025-10,1107.2642521112264
394585,22020,2025-11,1103.1214172274958
394585,22020,2025-12,1106.0219424150432
394585,22020,2026-01,1113.4595861517732
394585,22020,2026-02,1117.1559069190655
394585,22020,2026-03,1119.2731675388436
394585,22020,2026-04,1120.9078442733432
394585,22020,2026-05,1127.6576699553355
394585,22020,2026-06,1131.0623921328379
394588,22140,2023-04,1066.0669793280351
394588,22140,2023-05,1079.1202868935438
394588,22140,2023-06,1078.4025314671735
394588,22140,2023-07,1094.7232140783672
394588,22140,2023-08,1114.3142617926885
394588,22140,2023-09,1125.7985712671816
394588,22140,2023-10,1155.515399380028
394588,22140,2023-11,1147.6563006157194
394588,22140,2023-12,1153.7034154897149
394588,22140,2024-01,1138.064715226625
394588,22140,2024-02,1142.7098736001897
394588,22140,2024-03,1142.853085937737
394588,22140,2024-04,1157.8342011875832
394588,22140,2024-05,1153.7145881909537
394588,22140,2024-06,1150.2173055489543
394588,22140,2024-07,1157.8030283241512
394588,22140,2024-08,1169.282122379096
394588,22140,2024-09,1181.6852403072987
394588,22140,2024-10,1190.2568301741574
394588,22140,2024-11,1173.6132774876921
394588,22140,2024-12,1188.940370307064
394588,22140,2025-01,1202.444177926405
394588,22140,2025-02,1237.5907388575479
394588,22140,2025-03,1231.0881751498923
394588,22140,2025-04,1226.4809089680145
394588,22140,2025-05,1223.5615658231318
394588,22140,2025-06,1228.000179257795
394588,22140,2025-07,1224.1130324845171
394588,22140,2025-08,1242.0003629535256
394588,22140,2025-09,1256.9636611075885
394588,22140,2025-10,1271.4725128929242
394588,22140,2025-11,1264.0459281694075
394588,22140,2025-12,1265.912174580334
394588,22140,2026-01,1263.1584828525815
394588,22140,2026-02,1288.1265385319466
394588,22140,2026-03,1292.7987873183858
394588,22140,2026-04,1294.8685172342844
394588,22140,2026-05,1275.9975595533356
394588,22140,2026-06,1286.4814814814815
394589,22180,2015-01,797.8737686223285
394589,22180,2015-02,799.653123977583
394589,22180,2015-03,799.994274998082
394589,22180,2015-04,801.6545036545893
394589,22180,2015-05,803.1867757677004
394589,22180,2015-06,807.73819422152
394589,22180,2015-07,810.0014884370604
394589,22180,2015-08,811.7040294397599
394589,22180,2015-09,810.322347946356
394589,22180,2015-10,808.2172085980964
394589,22180,2015-11,806.5551071997471
394589,22180,2015-12,806.7329344702707
394589,22180,2016-01,808.9294365770328
394589,22180,2016-02,810.042302788929
394589,22180,2016-03,812.5452414260949
394589,22180,2016-04,812.6127738931212
394589,22180,2016-05,814.0100963831857
394589,22180,2016-06,814.206022164747
394589,22180,2016-07,816.1652889091956
394589,22180,2016-08,818.7315230186339
394589,22180,2016-09,819.9985402506743
394589,22180,2016-10,818.0854903428617
394589,22180,2016-11,818.1517770483238
394589,22180,2016-12,817.2289111446374
394589,22180,2017-01,821.101617407322
394589,22180,2017-02,823.4594609257389
394589,22180,2017-03,825.5686332223984
394589,22180,2017-04,828.7083254582525
394589,22180,2017-05,830.2567146319785
394589,22180,2017-06,833.8262419920526
394589,22180,2017-07,835.343520287656
394589,22180,2017-08,835.4277671330511
394589,22180,2017-09,837.1269085673367
394589,22180,2017-10,837.355393435899
394589,22180,2017-11,839.4650224498791
394589,22180,2017-12,840.7856774670021
394589,22180,2018-01,842.2370518830281
394589,22180,2018-02,844.9433185646159
394589,22180,2018-03,849.5839308122546
394589,22180,2018-04,856.9747491759438
394589,22180,2018-05,859.8768695378457
394589,22180,2018-06,860.0399910015516
394589,22180,2018-07,859.8298482228986
394589,22180,2018-08,861.3188842592832
394589,22180,2018-09,862.7305023944097
394589,22180,2018-10,863.0469398818294
394589,22180,2018-11,869.6783139962826
394589,22180,2018-12,872.62977448887
394589,22180,2019-01,881.6654961691447
394589,22180,2019-02,884.0741095178317
394589,22180,2019-03,887.9174248952926
394589,22180,2019-04,891.6151806827372
394589,22180,2019-05,896.418203816034
394589,22180,2019-06,901.57132090156
394589,22180,2019-07,901.4914560910178
394589,22180,2019-08,903.2002484587291
394589,22180,2019-09,905.6769246602491
394589,22180,2019-10,907.4743291173024
394589,22180,2019-11,908.7012609556094
394589,22180,2019-12,911.1815758456015
394589,22180,2020-01,914.586167851061
394589,22180,2020-02,922.3781068296299
394589,22180,2020-03,930.5038988964344
394589,22180,2020-04,934.1395842672838
394589,22180,2020-05,940.6282403852404
394589,22180,2020-06,950.07124553971
394589,22180,2020-07,961.2901014342233
394589,22180,2020-08,967.6853990467713
394589,22180,2020-09,978.9306375852966
394589,22180,2020-10,992.640907956965
394589,22180,2020-11,1001.6337191889588
394589,22180,2020-12,1008.3287122616673
394589,22180,2021-01,1013.5791462607385
394589,22180,2021-02,1025.9763121112353
394589,22180,2021-03,1039.9845853512602
394589,22180,2021-04,1064.168174000142
394589,22180,2021-05,1094.0019227486835
394589,22180,2021-06,1117.4051499265934
394589,22180,2021-07,1133.0539873419714
394589,22180,2021-08,1139.5060568203162
394589,22180,2021-09,1152.3895132789767
394589,22180,2021-10,1157.5491188717442
394589,22180,2021-11,1168.901157793448
394589,22180,2021-12,1180.4462117966168
394589,22180,2022-01,1203.9445538145474
394589,22180,2022-02,1220.8454725578022
394589,22180,2022-03,1236.5420493734991
394589,22180,2022-04,1253.0527127885912
394589,22180,2022-05,1260.2474671111797
394589,22180,2022-06,1275.620358165175
394589,22180,2022-07,1276.310004428338
394589,22180,2022-08,1293.6406644536946
394589,22180,2022-09,1293.972474132908
394589,22180,2022-10,1299.3578701763054
394589,22180,2022-11,1292.8536559031493
394589,22180,2022-12,1292.2533113456752
394589,22180,2023-01,1298.840499726627
394589,22180,2023-02,1310.1221721657616
394589,22180,2023-03,1329.5543846315477
394589,22180,2023-04,1335.4597040762342
394589,22180,2023-05,1349.709385990746
394589,22180,2023-06,1347.5654015579366
394589,22180,2023-07,1351.1990499068932
394589,22180,2023-08,1348.0278909357237
394589,22180,2023-09,1348.7312791982868
394589,22180,2023-10,1348.716356758863
394589,22180,2023-11,1344.7762489429745
394589,22180,2023-12,1339.5882961281238
394589,22180,2024-01,1342.9388647372111
394589,22180,2024-02,1347.6302232661214
394589,22180,2024-03,1357.7394827182509
394589,22180,2024-04,1367.9861834192477
394589,22180,2024-05,1378.6554320655744
394589,22180,2024-06,1385.7310698655558
394589,22180,2024-07,1392.1758963710095
394589,22180,2024-08,1397.9195913995306
394589,22180,2024-09,1404.7006614998527
394589,22180,2024-10,1404.555853252697
394589,22180,2024-11,1402.1980116890086
394589,22180,2024-12,1402.5088129718285
394589,22180,2025-01,1405.7493963771094
394589,22180,2025-02,1411.332965316765
394589,22180,2025-03,1416.944240395325
394589,22180,2025-04,1418.1951947592813
394589,22180,2025-05,1427.1400423874225
394589,22180,2025-06,1429.8337320687153
394589,22180,2025-07,1441.2181017552703
394589,22180,2025-08,1442.9794844887467
394589,22180,2025-09,1445.9351004212176
394589,22180,2025-10,1444.0165013022124
394589,22180,2025-11,1444.4654937242533
394589,22180,2025-12,1445.1503986844743
394589,22180,2026-01,1446.4884221234447
394589,22180,2026-02,1450.4336103482085
394589,22180,2026-03,1456.2618266813465
394589,22180,2026-04,1463.032857988659
394589,22180,2026-05,1468.7494614434179
394589,22180,2026-06,1474.5414777464032
394590,22220,2015-01,873.5577603952516
394590,22220,2015-02,879.5296681747254
394590,22220,2015-03,887.9376988991625
394590,22220,2015-04,895.3206179184631
394590,22220,2015-05,899.0459767242921
394590,22220,2015-06,909.926317040131
394590,22220,2015-07,908.7783562442693
394590,22220,2015-08,909.815488033484
394590,22220,2015-09,903.9334500000759
394590,22220,2015-10,902.7714770942674
394590,22220,2015-11,908.0715585870046
394590,22220,2015-12,914.9141460177384
394590,22220,2016-01,922.5093628567904
394590,22220,2016-02,922.1675512415145
394590,22220,2016-03,925.3882948225736
394590,22220,2016-04,932.9911711801448
394590,22220,2016-05,942.6399130999872
394590,22220,2016-06,947.4482158238824
394590,22220,2016-07,951.206917083923
394590,22220,2016-08,955.6808947910201
394590,22220,2016-09,951.8877774626699
394590,22220,2016-10,951.5486464470398
394590,22220,2016-11,948.097203671936
394590,22220,2016-12,953.2856667494535
394590,22220,2017-01,956.2648570674837
394590,22220,2017-02,968.9407117793818
394590,22220,2017-03,978.46881382428
394590,22220,2017-04,986.3683416122235
394590,22220,2017-05,985.6604085242342
394590,22220,2017-06,991.7557667006886
394590,22220,2017-07,993.8380829437127
394590,22220,2017-08,1001.4536716690727
394590,22220,2017-09,1001.190331763739
394590,22220,2017-10,1002.5816547165394
394590,22220,2017-11,998.1420918597615
394590,22220,2017-12,997.894468527579
394590,22220,2018-01,1001.6724967314007
394590,22220,2018-02,1007.6528719900534
394590,22220,2018-03,1015.6314711259166
394590,22220,2018-04,1016.15372711289
394590,22220,2018-05,1020.8643575257008
394590,22220,2018-06,1024.6004332166035
394590,22220,2018-07,1033.9690487060425
394590,22220,2018-08,1032.791739262245
394590,22220,2018-09,1031.4682672791248
394590,22220,2018-10,1025.8974281003639
394590,22220,2018-11,1025.9189658080086
394590,22220,2018-12,1031.8796299219894
394590,22220,2019-01,1037.2515073151997
394590,22220,2019-02,1045.796343612032
394590,22220,2019-03,1049.345299299117
394590,22220,2019-04,1055.9202257544014
394590,22220,2019-05,1061.0849840426004
394590,22220,2019-06,1064.1749452832441
394590,22220,2019-07,1067.510809320342
394590,22220,2019-08,1067.6017912024513
394590,22220,2019-09,1065.5537353125794
394590,22220,2019-10,1062.881884048804
394590,22220,2019-11,1060.850356323079
394590,22220,2019-12,1061.3130531219856
394590,22220,2020-01,1067.330289045467
394590,22220,2020-02,1076.7208554275794
394590,22220,2020-03,1090.3120956048554
394590,22220,2020-04,1093.9568345930786
394590,22220,2020-05,1097.3112813473422
394590,22220,2020-06,1099.0505256665276
394590,22220,2020-07,1106.208004028657
394590,22220,2020-08,1108.4728573979467
394590,22220,2020-09,1114.7243761986201
394590,22220,2020-10,1117.1964047108977
394590,22220,2020-11,1120.5388107527356
394590,22220,2020-12,1124.8076430812935
394590,22220,2021-01,1136.0743032889782
394590,22220,2021-02,1150.5999901146918
394590,22220,2021-03,1158.3700409307876
394590,22220,2021-04,1169.764921876284
394590,22220,2021-05,1177.9556972727503
394590,22220,2021-06,1193.3311893594334
394590,22220,2021-07,1209.0575651974486
394590,22220,2021-08,1231.4521295932095
394590,22220,2021-09,1249.2374687828292
394590,22220,2021-10,1257.5229864562898
394590,22220,2021-11,1265.888234393935
394590,22220,2021-12,1273.8165289092665
394590,22220,2022-01,1281.0240946847384
394590,22220,2022-02,1286.6813108254778
394590,22220,2022-03,1294.4042199581966
394590,22220,2022-04,1312.5979548755163
394590,22220,2022-05,1334.6115426218537
394590,22220,2022-06,1361.4161249263814
394590,22220,2022-07,1391.3142786675003
394590,22220,2022-08,1416.8293981349898
394590,22220,2022-09,1421.3383074761164
394590,22220,2022-10,1414.8326111933427
394590,22220,2022-11,1416.6602693161092
394590,22220,2022-12,1426.384130272615
394590,22220,2023-01,1440.4798761016273
394590,22220,2023-02,1445.9003388466324
394590,22220,2023-03,1450.6625861362338
394590,22220,2023-04,1451.2022548573125
394590,22220,2023-05,1453.2099096544548
394590,22220,2023-06,1458.9858273949271
394590,22220,2023-07,1465.7800520491076
394590,22220,2023-08,1470.20372503022
394590,22220,2023-09,1477.3513933913528
394590,22220,2023-10,1473.7542683575223
394590,22220,2023-11,1470.6573181418983
394590,22220,2023-12,1465.2659160955945
394590,22220,2024-01,1469.9226326623386
394590,22220,2024-02,1478.7513639321328
394590,22220,2024-03,1485.0491803009897
394590,22220,2024-04,1493.2719578029307
394590,22220,2024-05,1496.22536435115
394590,22220,2024-06,1510.400857379689
394590,22220,2024-07,1519.8721276426227
394590,22220,2024-08,1530.5987267220016
394590,22220,2024-09,1531.8511590901621
394590,22220,2024-10,1526.0471584598433
394590,22220,2024-11,1533.3665990187883
394590,22220,2024-12,1538.2063640332783
394590,22220,2025-01,1550.1953826967804
394590,22220,2025-02,1550.222889211757
394590,22220,2025-03,1553.6936547972055
394590,22220,2025-04,1561.3092634859652
394590,22220,2025-05,1564.7420365873136
394590,22220,2025-06,1573.6191326497744
394590,22220,2025-07,1578.856517093403
394590,22220,2025-08,1583.5518438779586
394590,22220,2025-09,1583.8842253937903
394590,22220,2025-10,1589.7708905145514
394590,22220,2025-11,1591.882241682107
394590,22220,2025-12,1593.7702754681882
394590,22220,2026-01,1587.3187459338064
394590,22220,2026-02,1591.8660474050828
394590,22220,2026-03,1593.2683466227752
394590,22220,2026-04,1597.7248593032043
394590,22220,2026-05,1595.6628175081148
394590,22220,2026-06,1598.8353036669214
394595,22380,2018-02,1271.4769301754843
394595,22380,2018-03,1315.8488584712811
394595,22380,2018-04,1378.2991979829735
394595,22380,2018-05,1393.7094863769462
394595,22380,2018-06,1402.7574171393273
394595,22380,2018-07,1415.273360603562
394595,22380,2018-08,1415.8898432174124
394595,22380,2018-09,1410.5344308536878
394595,22380,2018-10,1388.61200548272
394595,22380,2018-11,1374.6694518445736
394595,22380,2018-12,1373.6939942892427
394595,22380,2019-01,1366.090229155272
394595,22380,2019-02,1373.4200248910522
394595,22380,2019-03,1374.137278031308
394595,22380,2019-04,1399.3507693036408
394595,22380,2019-05,1434.0356843369084
394595,22380,2019-06,1437.6884685045827
394595,22380,2019-07,1444.9274727759948
394595,22380,2019-08,1438.6124192929974
394595,22380,2019-09,1440.9464461182793
394595,22380,2019-10,1419.3020911650017
394595,22380,2019-11,1407.4283084123203
394595,22380,2019-12,1409.9772912219657
394595,22380,2020-01,1423.4888097666164
394595,22380,2020-02,1432.468024342863
394595,22380,2020-03,1430.6497379122798
394595,22380,2020-04,1439.2355336041123
394595,22380,2020-05,1464.6396540445437
394595,22380,2020-06,1489.9589032264805
394595,22380,2020-07,1515.7759746811707
394595,22380,2020-08,1514.2404002100857
394595,22380,2020-09,1513.8108181050263
394595,22380,2020-10,1513.0576915280556
394595,22380,2020-11,1494.3937643986205
394595,22380,2020-12,1506.6647328050524
394595,22380,2021-01,1521.3382259632485
394595,22380,2021-02,1560.940554581166
394595,22380,2021-03,1586.8861886980676
394595,22380,2021-04,1608.0199347667797
394595,22380,2021-05,1625.6255157335017
394595,22380,2021-06,1650.3870158930804
394595,22380,2021-07,1666.1749831791608
394595,22380,2021-08,1693.4652554159245
394595,22380,2021-09,1735.5280757753844
394595,22380,2021-10,1768.929885331154
394595,22380,2021-11,1803.2012358248778
394595,22380,2021-12,1820.1328972984754
394595,22380,2022-01,1874.033733907345
394595,22380,2022-02,1884.763069924002
394595,22380,2022-03,1894.4799894397531
394595,22380,2022-04,1902.3652993558987
394595,22380,2022-05,1916.247556986793
394595,22380,2022-06,1927.1536709127643
394595,22380,2022-07,1937.470816211583
394595,22380,2022-08,1953.1666015848896
394595,22380,2022-09,1993.2366168412461
394595,22380,2022-10,1980.8314112757068
394595,22380,2022-11,1984.8230190102613
394595,22380,2022-12,1934.165625209217
394595,22380,2023-01,1924.741598223689
394595,22380,2023-02,1924.539331239536
394595,22380,2023-03,1962.9403933917206
394595,22380,2023-04,1996.498735488318
394595,22380,2023-05,2010.7453084425044
394595,22380,2023-06,2026.5058350284771
394595,22380,2023-07,2043.8295220095038
394595,22380,2023-08,2059.38134523073
394595,22380,2023-09,2034.5709125936999
394595,22380,2023-10,1996.2580802027474
394595,22380,2023-11,1994.7747923767897
394595,22380,2023-12,1993.9426728123055
394595,22380,2024-01,1999.6027541649808
394595,22380,2024-02,1986.8448548044976
394595,22380,2024-03,2011.8229856037335
394595,22380,2024-04,2044.1219836968842
394595,22380,2024-05,2067.8457404509713
394595,22380,2024-06,2077.7142833881726
394595,22380,2024-07,2074.603992464686
394595,22380,2024-08,2068.4295467193774
394595,22380,2024-09,2049.7044897328674
394595,22380,2024-10,2021.8654688635136
394595,22380,2024-11,2010.871469850366
394595,22380,2024-12,2012.3932031063525
394595,22380,2025-01,2023.204376818473
394595,22380,2025-02,2026.7380601199955
394595,22380,2025-03,2044.8752898513412
394595,22380,2025-04,2064.054106860055
394595,22380,2025-05,2090.559470728773
394595,22380,2025-06,2095.6099365632076
394595,22380,2025-07,2110.489586604251
394595,22380,2025-08,2117.488649396072
394595,22380,2025-09,2093.941087610301
394595,22380,2025-10,2068.2348454830008
394595,22380,2025-11,2045.2814295358364
394595,22380,2025-12,2056.0332587820476
394595,22380,2026-01,2058.0050180953285
394595,22380,2026-02,2067.8785109661294
394595,22380,2026-03,2082.903915700598
394595,22380,2026-04,2093.796787648564
394595,22380,2026-05,2125.868026375068
394595,22380,2026-06,2122.948434382861
394596,22420,2015-01,570.0255071812803
394596,22420,2015-02,576.3994585219331
394596,22420,2015-03,587.2708787985392
394596,22420,2015-04,584.8544700925686
394596,22420,2015-05,585.4215698917884
394596,22420,2015-06,592.575489581196
394596,22420,2015-07,593.5487532497222
394596,22420,2015-08,606.8862384028054
394596,22420,2015-09,611.91888404232
394596,22420,2015-10,607.2057164848767
394596,22420,2015-11,603.6728775010229
394596,22420,2015-12,595.8476328607536
394596,22420,2016-01,605.8394598955913
394596,22420,2016-02,608.844278466584
394596,22420,2016-03,607.9121339530373
394596,22420,2016-04,608.7587187179811
394596,22420,2016-05,619.0112377727887
394596,22420,2016-06,630.0226834424473
394596,22420,2016-07,630.0988966832883
394596,22420,2016-08,628.220916242603
394596,22420,2016-09,627.3119344881139
394596,22420,2016-10,632.2172827606339
394596,22420,2016-11,629.5492734075683
394596,22420,2016-12,633.7227899985617
394596,22420,2017-01,635.4839342267762
394596,22420,2017-02,637.9027321488151
394596,22420,2017-03,635.589129987721
394596,22420,2017-04,639.9384955756403
394596,22420,2017-05,641.6700231918054
394596,22420,2017-06,643.4555861876344
394596,22420,2017-07,639.7416789132145
394596,22420,2017-08,639.3592710568832
394596,22420,2017-09,647.2907746807612
394596,22420,2017-10,651.6393029340139
394596,22420,2017-11,657.2666927511284
394596,22420,2017-12,651.8012175400689
394596,22420,2018-01,657.7157553643125
394596,22420,2018-02,656.9471625909379
394596,22420,2018-03,663.3832173083308
394596,22420,2018-04,664.5436213835945
394596,22420,2018-05,672.070266183804
394596,22420,2018-06,676.2461491854416
394596,22420,2018-07,679.8901613095586
394596,22420,2018-08,678.9523947896671
394596,22420,2018-09,680.9659251326719
394596,22420,2018-10,676.3847846247495
394596,22420,2018-11,676.0956692818986
394596,22420,2018-12,675.0981647542682
394596,22420,2019-01,682.6182870933162
394596,22420,2019-02,683.6506455687626
394596,22420,2019-03,686.9768829052728
394596,22420,2019-04,692.6033224236469
394596,22420,2019-05,707.3357578385287
394596,22420,2019-06,712.9513244519674
394596,22420,2019-07,714.0700080248769
394596,22420,2019-08,712.0293728105767
394596,22420,2019-09,718.7536764756981
394596,22420,2019-10,714.6070548301808
394596,22420,2019-11,708.595848308833
394596,22420,2019-12,703.3015112833821
394596,22420,2020-01,709.7241865580252
394596,22420,2020-02,706.3939981373265
394596,22420,2020-03,709.9083851474678
394596,22420,2020-04,720.693870086511
394596,22420,2020-05,738.3569906887391
394596,22420,2020-06,743.9061958486748
394596,22420,2020-07,737.9234387578568
394596,22420,2020-08,738.4750969973786
394596,22420,2020-09,746.4934441184504
394596,22420,2020-10,757.0347630786274
394596,22420,2020-11,766.9634363058101
394596,22420,2020-12,767.914324917764
394596,22420,2021-01,769.4111614953118
394596,22420,2021-02,774.2533525123531
394596,22420,2021-03,785.6459322551963
394596,22420,2021-04,802.9409141441965
394596,22420,2021-05,817.1829809701014
394596,22420,2021-06,817.3241540785907
394596,22420,2021-07,829.3539186262324
394596,22420,2021-08,832.8895023473867
394596,22420,2021-09,854.8974199269869
394596,22420,2021-10,864.072493093061
394596,22420,2021-11,873.3524375507554
394596,22420,2021-12,861.107896809007
394596,22420,2022-01,859.8947110243172
394596,22420,2022-02,855.6469255224133
394596,22420,2022-03,881.9764911707945
394596,22420,2022-04,894.5572247127903
394596,22420,2022-05,914.5394088587478
394596,22420,2022-06,923.0497970927418
394596,22420,2022-07,927.2477048592241
394596,22420,2022-08,930.8855122838489
394596,22420,2022-09,920.1719344873871
394596,22420,2022-10,919.2309581599243
394596,22420,2022-11,917.4563624996591
394596,22420,2022-12,915.7223597185341
394596,22420,2023-01,909.3068078625508
394596,22420,2023-02,901.4650657471523
394596,22420,2023-03,899.243128622425
394596,22420,2023-04,897.3964951678536
394596,22420,2023-05,905.6740648251397
394596,22420,2023-06,911.6971670062047
394596,22420,2023-07,921.9327468051504
394596,22420,2023-08,925.601603820284
394596,22420,2023-09,934.7143200451303
394596,22420,2023-10,942.6978648405294
394596,22420,2023-11,947.1635451869923
394596,22420,2023-12,946.5391371703912
394596,22420,2024-01,950.122247068788
394596,22420,2024-02,953.8835985949106
394596,22420,2024-03,965.7923740087422
394596,22420,2024-04,968.6826789446941
394596,22420,2024-05,979.1715445533252
394596,22420,2024-06,980.4505673581796
394596,22420,2024-07,987.7058657496848
394596,22420,2024-08,996.5137918587328
394596,22420,2024-09,1015.03154377742
394596,22420,2024-10,1018.1124564292213
394596,22420,2024-11,1022.3971863698271
394596,22420,2024-12,1020.1164294153507
394596,22420,2025-01,1021.0847117212002
394596,22420,2025-02,1013.4202985350229
394596,22420,2025-03,1011.1144818005092
394596,22420,2025-04,1023.5763102502717
394596,22420,2025-05,1031.7036909413418
394596,22420,2025-06,1034.5682161084674
394596,22420,2025-07,1032.4524199807977
394596,22420,2025-08,1040.666568737387
394596,22420,2025-09,1038.301374787114
394596,22420,2025-10,1052.0256494037044
394596,22420,2025-11,1044.2072087323693
394596,22420,2025-12,1055.0960012260261
394596,22420,2026-01,1046.1235367469662
394596,22420,2026-02,1050.1848225791737
394596,22420,2026-03,1056.536496845788
394596,22420,2026-04,1061.8164768240208
394596,22420,2026-05,1079.1685227920466
394596,22420,2026-06,1086.5700838168923
394597,22500,2019-04,864.0479317505934
394597,22500,2019-05,860.4405128784391
394597,22500,2019-06,859.9725470966127
394597,22500,2019-07,864.5611014469517
394597,22500,2019-08,870.7417701436075
394597,22500,2019-09,869.2834989989152
394597,22500,2019-10,867.7948515749557
394597,22500,2019-11,876.0279828357857
394597,22500,2019-12,875.8563067054779
394597,22500,2020-01,884.0377590747562
394597,22500,2020-02,881.9956313797504
394597,22500,2020-03,877.3919662380304
394597,22500,2020-04,865.8127801458049
394597,22500,2020-05,879.441895699132
394597,22500,2020-06,897.3469232306892
394597,22500,2020-07,923.7741515566616
394597,22500,2020-08,916.425959190972
394597,22500,2020-09,918.0337537276971
394597,22500,2020-10,913.58902030161
394597,22500,2020-11,919.030854931364
394597,22500,2020-12,923.6386355804211
394597,22500,2021-01,926.7975782098814
394597,22500,2021-02,944.4067441206764
394597,22500,2021-03,959.3900158980472
394597,22500,2021-04,967.2843064723596
