date,price,dividend,earnings,cpi,gs10,realPrice,realDividend,realTotalReturnPrice,realEarnings,cape
2002-09,867.81,15.8,30.04,181,3.87,1614.319579848066,29.391513535911603,711471.8060587781,55.88108016574585,22.36503680122434
2002-10,854.63,15.89,29.223333333333333,181.3,3.94,1587.1711784749032,29.51002191119691,700590.6315212102,54.27194505883433,21.956233863659083
2002-11,909.93,15.98,28.406666666666666,181.3,4.05,1689.8712547297293,29.67716489244346,747014.9497806893,52.755277266041546,23.348396502725137
2002-12,899.18,16.07,27.59,180.9,4.03,1673.5993963239355,29.910298604201213,740923.7353699934,51.35190656440022,23.101442537685635
2003-01,895.84,16.119999999999997,28.5,181.7,4.05,1660.0415627958175,29.8712604843148,736023.5422965074,52.812092047330765,22.898348576613223
2003-02,837.03,16.169999999999998,29.41,183.1,3.9,1539.2037698388858,29.73480634898962,683545.5385868531,54.0816731430912,21.214102123415294
2003-03,846.63,16.22,30.32,184.2,3.81,1547.5598949918567,29.648632220412594,688353.6357362751,55.42210412595006,21.309719026990997
2003-04,890.03,16.203333333333333,31.73,183.8,3.96,1630.4315751224156,29.682624505803403,726315.1395520287,58.12567427910771,22.42793957773091
2003-05,935.96,16.186666666666667,33.13999999999999,183.5,3.57,1717.3731116621252,29.7005706448683,766147.9174159036,60.807881662125325,23.591080453481485
2003-06,988,16.17,34.55,183.7,3.33,1810.8864833968428,29.63768667664671,808967.5657299984,63.32604048720739,24.832223259531062
2003-07,992.54,16.310000000000002,35.89333333333333,183.9,3.98,1817.2292883904295,29.861778561718328,812912.7188030104,65.71666289650172,24.867329101268787
2003-08,989.53,16.450000000000003,37.236666666666665,184.6,4.45,1804.8483119312025,30.003895517334783,808492.7440666098,67.91763258847959,24.642251409932168
2003-09,1019.44,16.59,38.58,185.2,4.27,1853.3785251619872,30.16121569924406,831358.0556070347,70.13982529697624,25.24368675260626
2003-10,1038.73,16.85666666666667,41.96666666666667,185,4.29,1890.490003689189,30.679156112612617,849151.7081965123,76.37939004504504,25.68275607057969
2003-11,1049.9,17.123333333333335,45.35333333333333,184.5,4.3,1915.997791192412,31.248946418247517,861778.7198724756,82.76682206865402,25.946798218420124
2003-12,1080.64,17.39,48.74,184.3,4.27,1974.2363437873034,31.770034441128594,889164.0890925752,89.04378830710797,26.635170511081537
2004-01,1132.52,17.6,49.826666666666675,185.2,4.15,2058.962025539957,31.997431965442765,928524.0916762486,90.58666913246942,27.658540355736577
2004-02,1143.36,17.810000000000002,50.913333333333334,186.2,4.08,2067.5058960257784,32.20532466433943,933587.391098735,92.06515607769423,27.650862036740218
2004-03,1123.98,18.02,52,187.4,3.83,2019.4468889807895,32.37640610992529,913104.5316731728,93.42803094983991,26.886530384035858
2004-04,1133.36,18.213333333333335,53.38333333333333,188,4.35,2029.801039042553,32.619329184397166,919015.3049892163,95.60734935726948,26.900577508444886
2004-05,1102.78,18.406666666666666,54.76666666666667,189.1,4.72,1963.5446943151771,32.773819504671245,890253.5576109319,97.51428005464483,25.902814292943756
2004-06,1132.76,18.6,56.15,189.7,4.73,2010.545994675804,33.01330864522931,912810.8539175125,99.66114410911966,26.401285366474905
2004-07,1105.85,18.78666666666667,56.69,189.4,4.5,1965.892140773495,33.39744120028159,893801.0623596824,100.77897134371698,25.695888646268557
2004-08,1088.94,18.973333333333333,57.23,189.5,4.28,1934.8093416094987,33.71148325417766,880946.3936009525,101.68525228232188,25.174462226477775
2004-09,1117.66,19.16,57.77,189.9,4.13,1981.6556156661402,33.971441758820426,903565.1465195251,102.42850680621379,25.668406776357696
2004-10,1117.21,19.253333333333334,58.03,190.9,4.1,1970.4813321241486,33.95810448751527,899760.375171669,102.35052649292824,25.411655665489327
2004-11,1168.94,19.346666666666668,58.29,191,4.19,2060.6407865706806,34.104856038394416,942226.6936116937,102.75527524869109,26.46531081481804
2004-12,1199.21,19.44,58.55,190.3,4.23,2121.777755136626,34.39544330005255,971492.1416268651,103.59327187335784,27.144808694741226
2005-01,1181.41,19.703333333333333,59.10666666666666,190.7,4.22,2085.899540390666,34.78823942929558,956392.0546825462,104.35883294878516,26.587250697970372
2005-02,1199.63,19.96666666666667,59.663333333333334,191.8,4.17,2105.921381165276,35.05099926138338,966911.3872034065,104.73753518856448,26.744863128101183
2005-03,1194.9,20.23,60.22,193.3,4.5,2081.340552121055,35.23769300310398,956973.6121539787,104.89440794102431,26.339142131057933
2005-04,1164.43,20.46333333333333,61.23333333333333,194.6,4.34,2014.7167117548818,35.40600950239808,927697.429691558,105.9469611596437,25.40892256911447
2005-05,1178.28,20.696666666666665,62.24666666666667,194.4,4.14,2040.7776263888886,35.84656811128257,941072.9450295176,107.81105055727024,25.650230187182974
2005-06,1202.25,20.93,63.26,194.5,4,2081.223010604113,36.23206289203085,961116.0277013133,109.50980881748072,26.068394871883996
2005-07,1222.24,21.11,64.33,195.4,4.18,2106.0824644831114,36.37534430655066,973996.065045673,110.84916623592629,26.287871091254754
2005-08,1224.27,21.29,65.39999999999999,196.4,4.26,2098.839180588085,36.498718546334004,972052.9015052288,112.11912601832991,26.104381410936156
2005-09,1225.92,21.47,66.47,198.8,4.2,2076.2956261569416,36.36294953470824,963015.5400658239,112.57779485663983,25.73012299016448
2005-10,1191.96,21.72,67.58999999999999,199.2,4.46,2014.7250501506023,36.71249713855421,935877.2099760242,114.24482880271081,24.87653872364797
2005-11,1237.37,21.97,68.71,197.6,4.54,2108.414920761639,37.43575148026316,980847.0286903734,117.07831061487853,25.93178330906903
2005-12,1262.07,22.22,69.83,196.8,4.47,2159.244331897866,38.015648145325194,1005966.9284732747,119.47041899136177,26.443803114292415
2006-01,1278.73,22.406666666666666,70.77666666666666,198.3,4.42,2171.198742725668,38.04503413178685,1013013.4117706111,120.17408653975455,26.46870262668573
2006-02,1276.65,22.593333333333334,71.72333333333334,198.7,4.57,2163.3033425390036,38.28475582117095,1010818.2041522749,121.53630731840296,26.249624763583302
2006-03,1293.74,22.78,72.67,199.8,4.72,2180.1931002752754,38.38854702202202,1020204.8341720452,122.46249833583583,26.327837778667693
2006-04,1302.17,23,73.27666666666666,201.5,4.99,2175.8856801116626,38.432286600496276,1019687.8843238525,122.44303715053762,26.14728094387453
2006-05,1290.01,23.22,73.88333333333333,202.5,5.11,2144.921923469136,38.60829533333333,1006685.0566272237,122.84709532921809,25.650640708757354
2006-06,1253.17,23.44,74.49,202.9,5.11,2079.5596465869885,38.89725904386397,977529.6271133559,123.61163934204039,24.749582241646387
